Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bundle-a,Gift Bundle A,"The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple bills This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot JLG la Pochette is made from full-grain cow leather, ideal for carrying small items like your passport, cash, or your favorite cosmetics.",Joe's Venture,,,,FALSE,Option 1,Buck Brown,,,,,Gift bundle 1 BB,0,shopify,,deny,manual,3000.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/bundle-a-01-a3352aa69b.jpg,1,Gift Bundle A,FALSE,Gift Bundle A,The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior ca,,,,,new,,,,,,draft
bundle-a,Gift Bundle A,"The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple bills This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot JLG la Pochette is made from full-grain cow leather, ideal for carrying small items like your passport, cash, or your favorite cosmetics.",Joe's Venture,,,,FALSE,Option 1,Coffee Brown,,,,,Gift bundle 1 CB,0,shopify,,deny,manual,3000.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle A,The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior ca,,,,,new,,,,,,draft
bundle-a,Gift Bundle A,"The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple bills This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot JLG la Pochette is made from full-grain cow leather, ideal for carrying small items like your passport, cash, or your favorite cosmetics.",Joe's Venture,,,,FALSE,Option 1,Ghost Black,,,,,Gift bundle 1 GB,0,shopify,,deny,manual,3000.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle A,The JLG – Bifold wallet for the minimalist. It is made from 100% full-grain leather which has a gorgeous rich pull-up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fairtrade made– 6 interior ca,,,,,new,,,,,,draft
bundle-b,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple billsRollup Artist pencil case",Joe's Venture,,,,FALSE,Option 1,Buck Brown,,,,,Gift Bundle 2 BB,0,shopify,,deny,manual,4200.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/bundle-b-01-cf6d866d91.jpg,1,Gift Bundle B,FALSE,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
bundle-b,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple billsRollup Artist pencil case",Joe's Venture,,,,FALSE,Option 1,Coffee Brown,,,,,Gift Bundle 2 CB,0,shopify,,deny,manual,4200.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
bundle-b,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple billsRollup Artist pencil case",Joe's Venture,,,,FALSE,Option 1,Ghost Black,,,,,Gift Bundle 2 GB,0,shopify,,deny,manual,4200.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle B,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
bundle-c,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards Slim Pencil Case",Joe's Venture,,,,FALSE,Option 1,Buck Brown,,,,,Gift Bundle 3 BB,0,shopify,,deny,manual,2300.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/bundle-c-01-ccdcce4b25.jpg,1,Gift Bundle C,FALSE,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
bundle-c,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards Slim Pencil Case",Joe's Venture,,,,FALSE,Option 1,Coffee Brown,,,,,Gift Bundle 3 CB,0,shopify,,deny,manual,2300.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
bundle-c,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, 1 journal slot The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards Slim Pencil Case",Joe's Venture,,,,FALSE,Option 1,Ghost Black,,,,,Gift Bundle 3 GB,0,shopify,,deny,manual,2300.00,,TRUE,TRUE,,,,,FALSE,Gift Bundle C,"This is the Large Scribe Journal. Made from the finest of leathers, it is super slim and perfect for on the go documenting/journaling. It can hold a large moleskin notebook soft or hardback (size A5). Features:– Burnished and dyed edges– Fair trade made– 1 large slot for loose papers, 1 large flap for cards or papers, ",,,,,new,,,,,,draft
burgundy-lamb-nappa-denim-cut-size-56,Burgundy Lamb Nappa Denim Cut Size 56,"Handcrafted for risk takers, this Burgundy Lamb Nappa Denim Cut Jacket combines the soft luxury of lamb nappa with a daring denim cut. Made for adventure, this one-of-a-kind jacket is a bold statement piece that demands to be worn by those who aren't afraid to take on anything.",Joe's Venture,,,,FALSE,Title,Default Title,,,,,SKU LNAP DCUT BURG,0,shopify,,deny,manual,18000.00,,TRUE,TRUE,,,,,FALSE,Burgundy Lamb Nappa Denim Cut Size 56,"Handcrafted for risk takers, this Burgundy Lamb Nappa Denim Cut Jacket combines the soft luxury of lamb nappa with a daring denim cut. Made for adventure, this one-of-a-kind jacket is a bold statement piece that demands to be worn by those who aren't afraid to take on anything.",,,,,new,,,,,,draft
burgundy-lamb-nappa-perfecto-size-46,Burgundy Lamb Nappa Perfecto Size 46,"Ride on the wild side with our Burgundy Lamb Nappa Perfecto jacket. Crafted by hand from luxurious lamb nappa leather, this jacket is the perfect blend of bold style and adventure. Take on any challenge with confidence and make a statement wherever you go. Available now!",Joe's Venture,,Coats & Jackets,,FALSE,Title,Default Title,,,,,SKU LNAP PERF BURG,0,shopify,,deny,manual,22000.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/burgundy-lamb-nappa-perfecto-size-46-01-690381d636.jpg,1,Burgundy Lamb Nappa Perfecto Size 46,FALSE,Burgundy Lamb Nappa Perfecto Size 46,"Ride on the wild side with our Burgundy Lamb Nappa Perfecto jacket. Crafted by hand from luxurious lamb nappa leather, this jacket is the perfect blend of bold style and adventure. Take on any challenge with confidence and make a statement wherever you go. Available now!",,,,,new,,,,,,draft
burgundy-lamb-nappa-pilot-size-46,Burgundy Lamb Nappa Pilot Size 46,"Unleash your daring side with the Burgundy Lamb Nappa Pilot jacket. Handmade from luxurious Lamb Nappa leather with YKK hardware and accessories, this jacket is the ultimate statement piece for adventurers. Defy the norm and elevate your style with this bold and fearless addition to your wardrobe.",Joe's Venture,,,,FALSE,Title,Default Title,,,,,JKT LNAP PILOT BURG,0,shopify,,deny,manual,15600.00,,TRUE,TRUE,,https://16.192.29.174.nip.io/assets/recovery/joes-venture/images/burgundy-lamb-nappa-pilot-size-46-01-a349be0da3.jpg,1,Burgundy Lamb Nappa Pilot Size 46,FALSE,Burgundy Lamb Nappa Pilot Size 46,"Unleash your daring side with the Burgundy Lamb Nappa Pilot jacket. Handmade from luxurious Lamb Nappa leather with YKK hardware and accessories, this jacket is the ultimate statement piece for adventurers. Defy the norm and elevate your style with this bold and fearless addition to your wardrobe.",,,,,new,,,,,,draft
